Wall time,Step,Value
1650335688.6506364,871,163.0
1650335688.8622942,872,160.0
1650335689.252898,873,137.0
1650335689.4247677,874,177.0
1650335689.971617,875,110.0
1650335690.8239748,876,65.0
1650335696.7343698,877,-743.0
1650335698.0243566,878,3.0
1650335698.399341,879,140.0
1650335698.9391286,880,111.0
1650335699.8609521,881,47.0
1650335700.7359188,882,56.0
1650335701.0952835,883,133.0
1650335701.777794,884,87.0
1650335702.074657,885,152.0
1650335702.480885,886,134.0
1650335704.379686,887,-103.0
1650335705.0359104,888,94.0
1650335705.4350784,889,128.0
1650335705.825686,890,133.0
1650335706.0913007,891,162.0
1650335706.4350357,892,145.0
1650335707.3099997,893,56.0
1650335707.9505932,894,90.0
1650335708.568597,895,101.0
1650335709.3584602,896,66.0
1650335709.8740592,897,117.0
1650335710.1396759,898,151.0
1650335710.7177746,899,108.0
1650335711.3115065,900,96.0
1650335711.4989994,901,170.0
1650335711.6708605,902,175.0
1650335711.8583515,903,172.0
1650335712.0856345,904,160.0
1650335712.6421638,905,110.0
1650335713.2671342,906,108.0
1650335713.860862,907,109.0
1650335714.2442243,908,136.0
1650335714.6192102,909,138.0
1650335714.8535733,910,164.0
1650335715.369177,911,111.0
1650335716.4003966,912,33.0
1650335716.6034994,913,168.0
1650335716.8847382,914,155.0
1650335717.6347082,915,70.0
1650335717.9784389,916,153.0
1650335718.4402072,917,119.0
1650335718.7766466,918,147.0
1650335719.2072425,919,134.0
1650335719.8409536,920,100.0
1650335720.5837748,921,77.0
1650335720.7400181,922,178.0
1650335721.286872,923,108.0
1650335721.9751782,924,100.0
1650335722.3032913,925,147.0
1650335722.709523,926,132.0
1650335723.8274012,927,29.0
1650335723.9902155,928,176.0
1650335724.642112,929,97.0
1650335725.095222,930,127.0
1650335726.204546,931,47.0
1650335726.5411272,932,145.0
1650335727.0411174,933,115.0
1650335727.291094,934,159.0
1650335727.4785845,935,171.0
1650335727.6973355,936,167.0
1650335728.2598028,937,111.0
1650335728.5254126,938,157.0
1650335728.9160228,939,140.0
1650335729.2535276,940,142.0
1650335729.5503693,941,155.0
1650335729.9097283,942,141.0
1650335730.1284814,943,168.0
1650335730.690955,944,100.0
1650335730.9096901,945,167.0
1650335731.1284287,946,165.0
1650335731.561064,947,133.0
1650335731.6860929,948,179.0
1650335732.2485304,949,111.0
1650335732.592268,950,141.0
1650335732.8823245,951,152.0
1650335733.609463,952,76.0
1650335733.9688122,953,138.0
1650335734.6644924,954,97.0
1650335735.2738419,955,102.0
1650335735.6175723,956,144.0
1650335736.43004,957,77.0
1650335737.0706387,958,94.0
1650335738.1799664,959,26.0
1650335738.5236976,960,148.0
1650335738.6799433,961,174.0
1650335738.9143112,962,166.0
1650335739.3757634,963,126.0
1650335739.5945354,964,163.0
1650335739.9226167,965,145.0
1650335740.4624264,966,106.0
1650335740.7280366,967,153.0
1650335740.8842826,968,179.0
1650335741.205202,969,148.0
1650335741.4083164,970,168.0
1650335742.0020523,971,101.0
1650335742.4082792,972,137.0
1650335743.0332506,973,102.0
1650335743.5801024,974,109.0
1650335743.8301,975,160.0
1650335744.0488327,976,166.0
1650335744.8699405,977,69.0
1650335745.463663,978,104.0
1650335745.7136557,979,163.0
1650335746.166761,980,119.0
1650335746.5104954,981,150.0
1650335746.713608,982,169.0
1650335747.3229594,983,89.0
1650335747.5885751,984,154.0
1650335747.8938553,985,154.0
1650335748.2532125,986,147.0
1650335748.800064,987,115.0
1650335749.2770917,988,126.0
1650335749.652077,989,138.0
1650335750.0895555,990,127.0
1650335750.542662,991,131.0
1650335750.9957705,992,126.0
1650335751.6363692,993,104.0
1650335751.823856,994,171.0
1650335752.3550823,995,111.0
1650335753.0048819,996,103.0
1650335753.7478085,997,86.0
1650335754.2717376,998,122.0
1650335754.6248143,999,153.0
1650335754.8123071,1000,174.0
